x,y,faa,height,inv_msk,bouguer,inv_pad
-1622250.0,-53750.0,-4.091720985193413,4000,False,-4.030445489988601,False
-1618250.0,-53750.0,-4.156070168238128,4000,False,-4.095481437511911,False
-1614250.0,-53750.0,-4.713232924713745,4000,False,-4.653353498687681,False
-1610250.0,-53750.0,-5.510115473429653,4000,False,-5.450963320260963,False
-2030250.0,-57750.0,14.88430534083245,4000,False,45.36029027038916,False
-2026250.0,-57750.0,15.338794762852729,4000,False,45.693289933435004,False
-1942250.0,-57750.0,-11.170688054759701,4000,False,19.157692992138795,False
-1938250.0,-57750.0,-11.056239950950966,4000,False,17.970373718270423,False
-1934250.0,-57750.0,-9.244469580647733,4000,False,17.986025523239128,False
-1930250.0,-57750.0,-6.686202907597789,4000,False,18.672940729794455,False
-1926250.0,-57750.0,-4.309790464138963,4000,False,19.234926305049605,False
-1922250.0,-57750.0,-2.815035726275258,4000,False,18.99909373894535,False
-1918250.0,-57750.0,-2.645001513922086,4000,False,17.805386089498143,False
-1914250.0,-57750.0,-4.178514864079812,4000,False,15.648525167029725,False
-1910250.0,-57750.0,-7.800525621358464,4000,False,11.775914446738522,False
-1906250.0,-57750.0,-13.439702756828193,4000,False,5.687315325316995,True
-1902250.0,-57750.0,-19.93635019013808,4000,False,-1.4905393653323067,True
-1898250.0,-57750.0,-25.478676134069083,4000,True,-7.662694577034625,True
-1894250.0,-57750.0,-28.81440857120993,4000,True,-12.126614148262579,True
-1890250.0,-57750.0,-29.655761234184595,4000,True,-14.370167142981478,True
-1886250.0,-57750.0,-27.625473263856488,4000,True,-13.399888947993315,True
-1882250.0,-57750.0,-25.71251473575093,4000,True,-12.231384105712658,True
-1878250.0,-57750.0,-25.446503469218626,4000,True,-12.240511650179625,True
-1874250.0,-57750.0,-25.88953805341914,4000,True,-11.906050202076216,True
-1870250.0,-57750.0,-25.477785225069447,4000,True,-10.69944464655625,True
-1866250.0,-57750.0,-23.79581657850233,4000,True,-9.843459178679183,True
-1862250.0,-57750.0,-22.29044091096592,4000,True,-10.888550417945043,True
-1858250.0,-57750.0,-22.452412732307813,4000,True,-13.913799008961158,True
-1854250.0,-57750.0,-24.617846375159413,4000,True,-18.48650868574066,True
-1850250.0,-57750.0,-27.337244387202553,4000,True,-22.12307206843082,True
-1846250.0,-57750.0,-28.428462553609926,4000,True,-22.358488629397172,True
-1842250.0,-57750.0,-29.063991203897476,4000,True,-22.38089774127849,True
-1838250.0,-57750.0,-29.477631908954166,4000,True,-24.685745419264293,True
-1834250.0,-57750.0,-28.51212092764876,4000,True,-25.75991433042669,True
-1830250.0,-57750.0,-25.82364699646042,4000,False,-24.18750411573451,True
-1826250.0,-57750.0,-22.653643670898784,4000,False,-21.54092968054982,True
-1822250.0,-57750.0,-20.46337444631877,4000,False,-19.636397364010058,False
-1818250.0,-57750.0,-20.779455525095607,4000,False,-20.14183840169328,False
-1814250.0,-57750.0,-21.492273602152473,4000,False,-20.99703366896486,False
-1810250.0,-57750.0,-20.656324405777806,4000,False,-20.2767236955243,False
-1806250.0,-57750.0,-20.978660848422074,4000,False,-20.697933766567385,False
-1802250.0,-57750.0,-19.7046756043576,4000,False,-19.511860152216045,False
-1798250.0,-57750.0,-17.532734290009664,4000,False,-17.42104080060158,False
-1794250.0,-57750.0,-14.383447794843523,4000,False,-14.350188850415925,False
-1790250.0,-57750.0,-8.742125654298771,4000,False,-8.790258937951982,False
-1786250.0,-57750.0,-1.6827754505505543,4000,False,-1.8253789649529546,False
-1782250.0,-57750.0,4.824022375087725,4000,False,4.551566094446603,False
-1778250.0,-57750.0,11.094501643572166,4000,False,10.597712517438357,False
-1774250.0,-57750.0,17.488597035909805,4000,False,16.482592495706022,False
-1766250.0,-57750.0,30.899794944809965,4000,False,24.655037828238953,False
-1762250.0,-57750.0,29.004501022957417,4000,False,18.201923659320748,False
-1718250.0,-57750.0,3.066780537937558,4000,False,3.0589659261984115,False
-1714250.0,-57750.0,1.9025330010133927,4000,False,1.9103605504140837,False
-1710250.0,-57750.0,3.2564848110990776,4000,False,3.276320892343848,False
-1706250.0,-57750.0,6.306220099212517,4000,False,6.335471341918636,False
-1702250.0,-57750.0,9.265870721342928,4000,False,9.302608720801308,False
-1698250.0,-57750.0,10.198128556903647,4000,False,10.240870675708246,False
-1694250.0,-57750.0,7.221841233711964,4000,False,7.269417083914418,False
-1690250.0,-57750.0,0.8583030598782985,4000,False,0.9097698600846731,False
-1686250.0,-57750.0,-5.622355038726942,4000,False,-5.567768178862343,False
-1682250.0,-57750.0,-9.652891640974469,4000,False,-9.595821861825526,False
-1678250.0,-57750.0,-11.26407043027435,4000,False,-11.20504825121117,False
-1666250.0,-57750.0,-16.58657586303733,4000,False,-16.524086016575463,False
-1662250.0,-57750.0,-21.6101159948844,4000,False,-21.547066267830353,False
-1658250.0,-57750.0,-24.246562924276795,4000,False,-24.183174554166207,False
-1654250.0,-57750.0,-22.69967342156412,4000,False,-22.636132207420847,False
-1638250.0,-57750.0,-13.286521611734349,4000,False,-13.223694265132961,False
-1634250.0,-57750.0,-9.931560229072307,4000,False,-9.869143177240337,False
-1630250.0,-57750.0,-6.982705332259618,4000,False,-6.920761918993702,False
-1626250.0,-57750.0,-5.432753758883213,4000,False,-5.3713366148717725,False
-1622250.0,-57750.0,-5.089657387390308,4000,False,-5.028810159905225,False
-1618250.0,-57750.0,-5.301712588953733,4000,False,-5.241471385267769,False
-2030250.0,-61750.0,15.708178300512365,4000,False,45.648567689200334,False
-2026250.0,-61750.0,15.811524643155575,4000,False,45.65170232950861,False
-1942250.0,-61750.0,-10.761184515222322,4000,False,19.795757730947113,False
-1938250.0,-61750.0,-10.812871769714675,4000,False,18.823268084383873,False
-1934250.0,-61750.0,-9.14012852091521,4000,False,19.05500758649567,False
-1930250.0,-61750.0,-6.657732336283761,4000,False,19.929615979243035,False
-1926250.0,-61750.0,-4.343871282811812,4000,False,20.646363873247466,False
-1922250.0,-61750.0,-2.9440408579308297,4000,False,20.6098041826457,False
-1918250.0,-61750.0,-2.9337759018377985,4000,False,19.676168807073157,False
-1914250.0,-61750.0,-4.718619202355607,4000,False,17.783956160670037,False
-1910250.0,-61750.0,-8.726619810523557,4000,False,14.303615835017537,False
-1906250.0,-61750.0,-14.923036467298429,4000,False,8.898231176392402,True
-1902250.0,-61750.0,-22.134922743843216,4000,False,2.6512912546512943,True
-1898250.0,-61750.0,-28.47189390346976,4000,True,-3.101867359794408,True
-1894250.0,-61750.0,-32.42298273871801,4000,True,-8.381137923384046,True
-1890250.0,-61750.0,-33.24101649953708,4000,True,-11.081102717741164,True
-1886250.0,-61750.0,-30.921370187655878,4000,True,-10.325037281770708,True
-1882250.0,-61750.0,-28.408992082866796,4000,True,-8.366497363087259,True
-1878250.0,-61750.0,-27.14636927582954,4000,True,-7.031080390656044,True
-1874250.0,-61750.0,-26.291468376771498,4000,True,-5.987369251615213,True
-1870250.0,-61750.0,-24.91094063136528,4000,True,-4.6438952610354995,True
-1866250.0,-61750.0,-23.63165106290037,4000,True,-4.443479971206877,True
-1862250.0,-61750.0,-22.777865508716424,4000,True,-5.971025600382941,True
-1858250.0,-61750.0,-22.850611357835497,4000,True,-9.645691639410973,True
-1854250.0,-61750.0,-24.046368921431906,4000,True,-15.567919293468968,True
-1850250.0,-61750.0,-25.761922691482127,4000,True,-19.419630141909106,True
-1846250.0,-61750.0,-27.12022994943702,4000,True,-20.022332503716,True
-1842250.0,-61750.0,-28.270180617241856,4000,True,-20.20201880425684,True
-1838250.0,-61750.0,-28.893503016985367,4000,True,-22.799495952644108,True
-1834250.0,-61750.0,-28.158510390197428,4000,True,-25.013803203282226,True
-1830250.0,-61750.0,-25.763388516056807,4000,False,-24.055956362091205,True
-1826250.0,-61750.0,-22.659275829044255,4000,False,-21.524574370135493,True
-1822250.0,-61750.0,-20.113799123635836,4000,False,-19.28373472707363,False
-1818250.0,-61750.0,-18.480126823357153,4000,False,-17.85148873182348,False
-1814250.0,-61750.0,-16.768467829103542,4000,False,-16.290927434886115,False
-1810250.0,-61750.0,-14.538164804630767,4000,False,-14.182926406343382,False
-1806250.0,-61750.0,-13.819271619220336,4000,False,-13.56848978566569,False
-1802250.0,-61750.0,-14.033304309037488,4000,False,-13.87588811695915,False
-1798250.0,-61750.0,-13.844150914664555,4000,False,-13.773977611175656,False
-1794250.0,-61750.0,-12.34011645913699,4000,False,-12.355530932307916,False
-1790250.0,-61750.0,-8.716434126892896,4000,False,-8.82110616928552,False
-1786250.0,-61750.0,-2.8226644449284684,4000,False,-3.029300320597751,False
-1782250.0,-61750.0,3.566534519160159,4000,False,3.2243550160873733,False
-1778250.0,-61750.0,10.098671321255694,4000,False,9.527841875336248,False
-1774250.0,-61750.0,16.719209642963833,4000,False,15.621033494927556,False
-1766250.0,-61750.0,30.280163486803396,4000,False,23.00533506103047,False
-1762250.0,-61750.0,28.90426423493448,4000,False,16.215255344548844,False
-1742250.0,-61750.0,7.285943974516369,4000,False,6.760884342005702,False
-1738250.0,-61750.0,9.085994566139563,4000,False,8.784941535642925,False
-1734250.0,-61750.0,12.883537466305594,4000,False,12.696615484669723,False
-1730250.0,-61750.0,14.963558845992896,4000,False,14.843906119013637,False
-1726250.0,-61750.0,12.63154333001844,4000,False,12.555780058048358,False
-1722250.0,-61750.0,7.078265459941706,4000,False,7.033268999068232,False
-1718250.0,-61750.0,2.154290655189631,4000,False,2.1319902410103206,False
-1714250.0,-61750.0,0.220632052095289,4000,False,0.21569120920848786,False
-1710250.0,-61750.0,0.843235724480753,4000,False,0.8519147578203377,False
-1706250.0,-61750.0,2.724777191267855,4000,False,2.7443295873954145,False
-1702250.0,-61750.0,4.721317872285141,4000,False,4.749649455057337,False
-1658250.0,-61750.0,-25.452231253560523,4000,False,-25.39064010990325,False
-1654250.0,-61750.0,-27.298113185358737,4000,False,-27.236141780933593,False
-1650250.0,-61750.0,-25.3575221610399,4000,False,-25.29535359242208,False
-1646250.0,-61750.0,-22.1409621334279,4000,False,-22.078750008711953,False
-1642250.0,-61750.0,-19.949404908904754,4000,False,-19.887278020447184,False
-1638250.0,-61750.0,-16.695736055852695,4000,False,-16.633802336158315,False
-1634250.0,-61750.0,-12.791338085241263,4000,False,-12.729687962370425,False
-1630250.0,-61750.0,-9.88422902071489,4000,False,-9.82293823920493,False
-1626250.0,-61750.0,-8.492034520945849,4000,False,-8.431166557273439,False
-2030250.0,-65750.0,16.615608166590242,4000,False,46.151720886080724,False
-2026250.0,-65750.0,16.57084371781287,4000,False,46.03199998338401,False
-1890250.0,-65750.0,-32.56171342386001,4000,True,-3.6840429989229264,True
-1886250.0,-65750.0,-30.840542873147253,4000,True,-3.3005577286975587,True
-1870250.0,-65750.0,-24.54848949613748,4000,True,0.8720793952270078,True
-1866250.0,-65750.0,-23.73542297624939,4000,True,0.5935629836841549,True
-1854250.0,-65750.0,-24.474739314133114,4000,True,-12.846417232989312,True
-1850250.0,-65750.0,-25.720261516043415,4000,True,-18.051893653559066,True
-1834250.0,-65750.0,-25.924085104922934,4000,False,-23.207141836843682,True
-1830250.0,-65750.0,-24.84075548448478,4000,False,-23.20423551365681,True
-1826250.0,-65750.0,-22.764229134176635,4000,False,-21.647180639797575,True
-1822250.0,-65750.0,-20.27103479022912,4000,False,-19.459093905182417,False
-1818250.0,-65750.0,-17.127455514896873,4000,False,-16.526062481672664,False
-1814250.0,-65750.0,-13.538988794622446,4000,False,-13.097864814466687,False
-1806250.0,-65750.0,-6.911686390499224,4000,False,-6.7122937300342835,False
-1802250.0,-65750.0,-7.172162726092664,4000,False,-7.073668635293847,False
-1798250.0,-65750.0,-7.488064297292423,4000,False,-7.485888615998963,False
-1794250.0,-65750.0,-6.072889646631776,4000,False,-6.167512219683802,False
-1790250.0,-65750.0,-2.998639144184853,4000,False,-3.1952526812933524,False
-1786250.0,-65750.0,1.3688184748191177,4000,False,1.0589921550480883,False
-1778250.0,-65750.0,11.011390613561671,4000,False,10.362384410437805,False
-1774250.0,-65750.0,16.01126078140697,4000,False,14.962843729606954,False
-1770250.0,-65750.0,22.097378910215067,4000,False,20.000820134308064,False
-1766250.0,-65750.0,27.148664041542414,4000,False,22.302300686726642,False
-1762250.0,-65750.0,27.68259250032863,4000,False,18.91834865179416,False
-1758250.0,-65750.0,25.313515680576295,4000,False,17.47346412638567,False
-1754250.0,-65750.0,20.34656826890425,4000,False,16.168061991417723,False
-1750250.0,-65750.0,13.311429588617301,4000,False,11.462742006247538,False
-1746250.0,-65750.0,7.1608049708798385,4000,False,6.278665497204872,False
-1742250.0,-65750.0,5.287234394581608,4000,False,4.795257726664979,False
-1738250.0,-65750.0,8.218578296635261,4000,False,7.910912857834638,False
-1734250.0,-65750.0,12.60944763436158,4000,False,12.404139098173356,False
-1730250.0,-65750.0,14.194098188186961,4000,False,14.053301119025924,False
-1726250.0,-65750.0,11.525587562008793,4000,False,11.429254615674727,False
-1722250.0,-65750.0,6.666974236327314,4000,False,6.603193077243049,False
-1706250.0,-65750.0,-0.37013892410010324,4000,False,-0.361439455845302,False
-1702250.0,-65750.0,0.28851244806917214,4000,False,0.3075155507029577,False
-1662250.0,-65750.0,-20.78539379080365,4000,False,-20.726582896951143,False
-1658250.0,-65750.0,-23.99786080244651,4000,False,-23.93817497077406,False
-1654250.0,-65750.0,-25.707965884309708,4000,False,-25.647658486087476,False
-1650250.0,-65750.0,-25.6277034250515,4000,False,-25.566986989765,False
-1646250.0,-65750.0,-24.998609161748973,4000,False,-24.93766196713802,False
-1642250.0,-65750.0,-22.892655540248164,4000,False,-22.83162713347221,False
-1638250.0,-65750.0,-19.338600213351164,4000,False,-19.277616132039135,False
-1614250.0,-65750.0,-8.933705450820888,4000,False,-8.87470473964229,False
-1610250.0,-65750.0,-8.008286515830115,4000,False,-7.949799718176102,False
-2030250.0,-69750.0,17.600790804290902,4000,False,46.945526655432516,False
-2026250.0,-69750.0,18.094506703069765,4000,False,47.380714221788985,False
-1890250.0,-69750.0,-29.271268512859127,4000,True,4.8468700825369915,True
-1886250.0,-69750.0,-28.520485233490668,4000,True,4.654690317432596,True
-1870250.0,-69750.0,-25.41541570830268,4000,True,4.2574396315054805,True
-1866250.0,-69750.0,-24.67883617799579,4000,True,3.096118272146601,True
-1854250.0,-69750.0,-24.385781432161508,4000,True,-10.161101180342273,True
-1850250.0,-69750.0,-25.017156110156936,4000,True,-15.63388986009778,True
-1834250.0,-69750.0,-22.921405529958808,4000,False,-20.657116570242472,True
-1830250.0,-69750.0,-22.369577477400146,4000,False,-20.850549004096884,True
-1826250.0,-69750.0,-20.73387252091124,4000,False,-19.66431960268821,False
-1822250.0,-69750.0,-18.06494990157569,4000,False,-17.297019847810205,False
-1818250.0,-69750.0,-14.299582470818171,4000,False,-13.752052988202829,False
-1814250.0,-69750.0,-10.249716823978545,4000,False,-9.87269194554076,False
-1806250.0,-69750.0,-3.198378328686564,4000,False,-3.0786116344123906,False
-1798250.0,-69750.0,-1.6658038492089648,4000,False,-1.765322714045807,False
-1790250.0,-69750.0,3.969135705249818,4000,False,3.625827958274183,False
-1786250.0,-69750.0,8.530333816183687,4000,False,8.045397941599182,False
-1782250.0,-69750.0,12.77295119852325,4000,False,12.133390991209762,False
-1778250.0,-69750.0,14.8062539432299,4000,False,13.99489873016591,False
-1774250.0,-69750.0,17.192426024212924,4000,False,16.146864269078435,False
-1770250.0,-69750.0,19.994375939118278,4000,False,18.50172875629271,False
-1766250.0,-69750.0,23.33971628926234,4000,False,20.89446798934948,False
-1762250.0,-69750.0,25.508602204072535,4000,False,21.896098385217385,False
-1758250.0,-69750.0,25.02073994284806,4000,False,21.718301630943337,False
-1754250.0,-69750.0,20.86847643861907,4000,False,18.805876400647357,False
-1750250.0,-69750.0,14.86598826721107,4000,False,13.698435129001084,False
-1746250.0,-69750.0,10.131857162849121,4000,False,9.427720839377368,False
-1706250.0,-69750.0,-2.6068766243709653,4000,False,-2.6104268072952377,False
-1702250.0,-69750.0,-2.594374804430897,4000,False,-2.585785464120332,False
-1670250.0,-69750.0,-12.12483355055209,4000,False,-12.071790920670145,False
-1666250.0,-69750.0,-16.243583900105737,4000,False,-16.188607060827028,False
-1662250.0,-69750.0,-20.25179028435239,4000,False,-20.195295914263422,False
-1658250.0,-69750.0,-22.517695526796615,4000,False,-22.460032326032113,False
-1654250.0,-69750.0,-23.235073142566527,4000,False,-23.176532897835163,False
-1650250.0,-69750.0,-23.757552975965265,4000,False,-23.698379902513032,False
-1646250.0,-69750.0,-24.928385625334162,4000,False,-24.86878424431819,False
-1642250.0,-69750.0,-23.93242903156159,4000,False,-23.87257081082339,False
-1626250.0,-69750.0,-16.19007507683401,4000,False,-16.130419943015944,False
-1622250.0,-69750.0,-15.022187318492506,4000,False,-14.962802823362399,False
-1618250.0,-69750.0,-13.081929206583002,4000,False,-13.022878078681668,False
-1614250.0,-69750.0,-10.913289585425431,4000,False,-10.854625556253723,False
-1610250.0,-69750.0,-9.4926805062886,4000,False,-9.434449783502117,False
-2034250.0,-73750.0,15.660679664017797,4000,False,45.06664356355167,False
-2030250.0,-73750.0,18.416280969342242,4000,False,47.9116625454147,False
-2026250.0,-73750.0,21.1221403401993,4000,False,50.57993919445188,False
-2022250.0,-73750.0,19.046891320977345,4000,False,48.44248169965725,False
-1890250.0,-73750.0,-23.979741557937732,4000,True,13.02063415931114,True
-1886250.0,-73750.0,-24.580486196293737,4000,True,12.356182119393178,True
-1870250.0,-73750.0,-27.277869902156297,4000,True,5.654769401807982,True
-1866250.0,-73750.0,-26.24467636729366,4000,True,3.9438249556356304,True
-1854250.0,-73750.0,-23.258920524576503,4000,True,-6.127876949943456,True
-1850250.0,-73750.0,-22.8523060155999,4000,True,-11.469892811093082,True
-1834250.0,-73750.0,-19.318083464890922,4000,False,-17.254539401087726,True
-1830250.0,-73750.0,-18.08297983369353,4000,False,-16.650718557927444,False
-1826250.0,-73750.0,-15.89536226018703,4000,False,-14.893590180712064,False
-1822250.0,-73750.0,-13.282411011754442,4000,False,-12.59571189918612,False
-1818250.0,-73750.0,-10.125687396655197,4000,False,-9.677749893762597,False
-1794250.0,-73750.0,5.53707241467879,4000,False,5.139378417402834,False
-1790250.0,-73750.0,9.862368765545362,4000,False,9.279537903814209,False
-1786250.0,-73750.0,15.175710943014494,4000,False,14.37022652886708,False
-1782250.0,-73750.0,19.240133597321336,4000,False,18.190938906100065,False
-1778250.0,-73750.0,20.46295662836111,4000,False,19.214414745929087,False
-1774250.0,-73750.0,20.38319172113731,4000,False,19.04536683629896,False
-1770250.0,-73750.0,20.398120112032977,4000,False,19.004120936292885,False
-1766250.0,-73750.0,21.43013656790003,4000,False,19.910399029947733,False
-1706250.0,-73750.0,-4.670992220291784,4000,False,-4.688462485264322,False
-1702250.0,-73750.0,-4.775630220061326,4000,False,-4.778718922509534,False
-1670250.0,-73750.0,-10.359076964307292,4000,False,-10.309285244581176,False
-1666250.0,-73750.0,-14.317680954603265,4000,False,-14.265529163409838,False
-1662250.0,-73750.0,-17.81272350354899,4000,False,-17.758691702392326,False
-1638250.0,-73750.0,-23.108162137590444,4000,False,-23.049276888133463,False
-1634250.0,-73750.0,-21.096622115299937,4000,False,-21.037595221428344,False
-1630250.0,-73750.0,-19.665347829919593,4000,False,-19.606295482328843,False
-1626250.0,-73750.0,-18.78295807875611,4000,False,-18.723979001492165,False
-1622250.0,-73750.0,-17.32217312166597,4000,False,-17.263351627307927,False
-1618250.0,-73750.0,-15.126723580058032,4000,False,-15.068132074842996,False
-2034250.0,-77750.0,15.765500628295298,4000,False,45.53188651462382,False
-2030250.0,-77750.0,17.99579707858508,4000,False,47.96566839813035,False
-2026250.0,-77750.0,19.776132166819547,4000,False,49.76236096422926,False
-2022250.0,-77750.0,20.05900193337637,4000,False,49.87049510933499,False
-2018250.0,-77750.0,17.763182564197844,4000,False,47.40604077146003,False
-1958250.0,-77750.0,2.664462467445273,4000,False,32.04027291138692,False
-1954250.0,-77750.0,2.488534600774043,4000,False,32.28927301029211,False
-1890250.0,-77750.0,-18.155706576918956,4000,True,18.80984800062107,True
-1886250.0,-77750.0,-20.328251011748797,4000,True,18.14513463267128,True
-1870250.0,-77750.0,-29.452553232646693,4000,True,6.178918109601405,True
-1866250.0,-77750.0,-27.918591023004222,4000,True,4.952434422867757,True
-1854250.0,-77750.0,-22.301751482788198,4000,True,-2.8697953278389434,True
-1850250.0,-77750.0,-21.19279475112043,4000,True,-8.506500519831341,True
-1834250.0,-77750.0,-15.557041400684462,4000,False,-13.534508156185126,True
-1830250.0,-77750.0,-13.022072283113188,4000,False,-11.65351118854358,False
-1826250.0,-77750.0,-10.078385424668479,4000,False,-9.182810129080911,False
-1822250.0,-77750.0,-7.89665861195512,4000,False,-7.369658950355179,False
-1794250.0,-77750.0,9.77956880546204,4000,False,9.108837954902988,False
-1790250.0,-77750.0,14.542061032448945,4000,False,13.552322048250751,False
-1786250.0,-77750.0,20.469217685798235,4000,False,19.025914475933607,False
-1766250.0,-77750.0,22.215793726048744,4000,False,20.676515790531766,False
-1750250.0,-77750.0,18.138063704380567,4000,False,17.364111766848453,False
-1746250.0,-77750.0,17.838547055414836,4000,False,17.185332561756958,False
-1706250.0,-77750.0,-7.786468847791882,4000,False,-7.819829863886474,False
-1702250.0,-77750.0,-7.434111588982274,4000,False,-7.450332544152378,False
-1690250.0,-77750.0,-6.236520196802872,4000,False,-6.217465159058938,False
-1686250.0,-77750.0,-7.276403924889148,4000,False,-7.249508784522566,False
-1682250.0,-77750.0,-7.028613610705615,4000,False,-6.995294296122713,False
-1678250.0,-77750.0,-5.136124622639413,4000,False,-5.097553478865194,False
-1674250.0,-77750.0,-5.167314588826797,4000,False,-5.124461966903222,False
-1646250.0,-77750.0,-24.869863450947076,4000,False,-24.813242135782705,False
-1642250.0,-77750.0,-25.494502529816785,4000,False,-25.437243284059544,False
-1638250.0,-77750.0,-24.201451794068255,4000,False,-24.143737426035084,False
-1634250.0,-77750.0,-22.095259933457914,4000,False,-22.037244462968417,False
-1630250.0,-77750.0,-20.59304778217984,4000,False,-20.534861705221576,False
-2034250.0,-81750.0,15.661026779193815,4000,False,45.934566215924235,False
-2030250.0,-81750.0,16.926116919159856,4000,False,47.37170496820406,False
-2022250.0,-81750.0,18.038978346925184,4000,False,48.22729392166714,False
-2018250.0,-81750.0,18.58945727482133,4000,False,48.55124913160629,False
-2014250.0,-81750.0,16.93301663883833,4000,False,46.70597666822661,False
-1958250.0,-81750.0,3.8819847037417237,4000,False,33.2493493065513,False
-1954250.0,-81750.0,4.130346807285059,4000,False,33.97033402428953,False
-1890250.0,-81750.0,-15.120228410924453,4000,True,22.158595649221894,True
-1886250.0,-81750.0,-18.192594420958585,4000,True,21.526194271373043,True
-1870250.0,-81750.0,-30.97546183677823,4000,True,7.257715913756236,True
-1866250.0,-81750.0,-28.967589775752657,4000,True,6.719184268867828,True
-1854250.0,-81750.0,-22.013270770647583,4000,True,-1.8923048746596862,True
-1850250.0,-81750.0,-20.861995911796903,4000,True,-8.278913957598762,True
-1834250.0,-81750.0,-12.564416809062212,4000,False,-10.497992991352803,True
-1830250.0,-81750.0,-9.0977780081081,4000,False,-7.80281347309981,False
-1826250.0,-81750.0,-5.890421921320097,4000,False,-5.208821692350097,False
-1790250.0,-81750.0,18.6330011210548,4000,False,16.916324188575786,False
-1786250.0,-81750.0,25.726824842095507,4000,False,22.878734410644377,False
-1782250.0,-81750.0,30.885302723763598,4000,False,26.323382004427216,False
-1778250.0,-81750.0,31.161686911201212,4000,False,24.552251791804157,False
-1750250.0,-81750.0,21.910154744782364,4000,False,21.000719607066742,False
-1746250.0,-81750.0,23.802065293447498,4000,False,22.9320030195722,False
-1742250.0,-81750.0,22.570857702726347,4000,False,21.76576367333078,False
-1706250.0,-81750.0,-12.49222941903731,4000,False,-12.543775832397445,False
-1702250.0,-81750.0,-11.208784171449757,4000,False,-11.239786908716463,False
-1698250.0,-81750.0,-8.53034657579974,4000,False,-8.54454372307223,False
-1694250.0,-81750.0,-6.781369997586562,4000,False,-6.781819006672138,False
-1690250.0,-81750.0,-7.057953391461536,4000,False,-7.047160391953347,False
-1686250.0,-81750.0,-7.91325214160551,4000,False,-7.893272368638559,False
-1682250.0,-81750.0,-7.113113928885399,4000,False,-7.085632707757908,False
-1678250.0,-81750.0,-4.714103482663227,4000,False,-4.6805026080768535,False
-1646250.0,-81750.0,-23.54975369578687,4000,False,-23.494798594324134,False
-1642250.0,-81750.0,-24.117517247426154,4000,False,-24.061717061057056,False
-2034250.0,-85750.0,15.564198557702758,4000,False,46.425460608236676,False
-2030250.0,-85750.0,15.939636871593907,4000,False,46.87002329671441,False
-2018250.0,-85750.0,16.648694220781163,4000,False,47.00652332948731,False
-2014250.0,-85750.0,17.780150991775013,4000,False,47.877440710254675,False
-2010250.0,-85750.0,16.01705559329893,4000,False,45.841458959704134,False
-1954250.0,-85750.0,3.609198911772993,4000,False,33.53732025152282,False
-1950250.0,-85750.0,1.564642534143348,4000,False,32.02226194988235,False
-1890250.0,-85750.0,-17.164585662886445,4000,True,22.743513856853873,True
-1886250.0,-85750.0,-19.742521100525913,4000,True,21.134697792707307,True
-1870250.0,-85750.0,-30.91210704038829,4000,True,9.308503339991848,True
-1866250.0,-85750.0,-28.685559534302485,4000,True,9.040292889763393,True
-1854250.0,-85750.0,-21.39229740372636,4000,True,-1.5689215299760164,True
-1850250.0,-85750.0,-20.257340226602334,4000,True,-7.819158231309741,True
-1834250.0,-85750.0,-11.146216166847196,4000,False,-8.982880399839605,True
-1830250.0,-85750.0,-7.284263859871005,4000,False,-6.104154355415928,False
-1798250.0,-85750.0,14.395640096171945,4000,False,13.271053197886093,False
-1786250.0,-85750.0,26.266753914347873,4000,False,20.56773468642752,False
-1782250.0,-85750.0,33.96566038403158,4000,False,24.237985413395215,False
-1778250.0,-85750.0,38.15110840168046,4000,False,23.382669453367996,False
-1774250.0,-85750.0,35.126485509089726,4000,False,21.3173784173119,False
-1746250.0,-85750.0,28.837965347259757,4000,False,27.246765875995962,False
-1742250.0,-85750.0,30.278322893455385,4000,False,28.85115071578281,False
-1738250.0,-85750.0,24.71138020242264,4000,False,23.50003266309724,False
-1726250.0,-85750.0,2.3768869997368673,4000,False,2.045194322637956,False
-1722250.0,-85750.0,-2.2357257775636405,4000,False,-2.4850218193740177,False
-1718250.0,-85750.0,-7.1208102628862315,4000,False,-7.30925998268235,False
-1714250.0,-85750.0,-12.49852948752064,4000,False,-12.63945395607597,False
-1710250.0,-85750.0,-16.884208946719678,4000,False,-16.987175355597273,False
-1706250.0,-85750.0,-17.99695253370339,4000,False,-18.069326578857282,False
-1702250.0,-85750.0,-15.70290715771897,4000,False,-15.75053511380269,False
-1698250.0,-85750.0,-11.935630359397473,4000,False,-11.963211431230443,False
-1694250.0,-85750.0,-9.51596705551831,4000,False,-9.52729627892022,False
-1678250.0,-85750.0,-4.901067306220704,4000,False,-4.872765666388289,False
-1674250.0,-85750.0,-4.4797640833237224,4000,False,-4.44572123064449,False
-1618250.0,-85750.0,-21.039070433887286,4000,False,-20.982139994979317,False
-2038250.0,-89750.0,13.41522108762295,4000,False,44.86429843688593,False
-2034250.0,-89750.0,15.30146986099781,4000,False,46.88926921723085,False
-2030250.0,-89750.0,14.856236964892515,4000,False,46.44976207730111,False
-2014250.0,-89750.0,15.442393470264983,4000,False,46.02506371805054,False
-2010250.0,-89750.0,16.558451324170772,4000,False,46.69914683894677,False
-2006250.0,-89750.0,14.384841509132247,4000,False,44.06803787838993,False
-1954250.0,-89750.0,1.9458603112319954,4000,False,32.01505923920873,False
-1950250.0,-89750.0,0.6529024139598372,4000,False,31.18804725261215,False
-1890250.0,-89750.0,-22.372707419011807,4000,True,17.979874912763027,True
